code,product_name,brands,countries,country_code,categories,created_t,last_modified_t,nutrition_grades,nova_group,nutriments.fat_100g,nutriments.sugars_100g,nutriments.salt_100g,nutriments.proteins_100g,nutriments.carbohydrates_100g,ingredients_text,additives_tags,additives_n,additives_list,nutrition_grade,nutrition_score,continent,created_year,ingredients_count
2112345678900,Cassonade Saint Louis,,en:India,in,,1580879695,1621515849,unknown,,0.0,99.0,0.0,0.0,99.0,,,,[],U,,Asia,2020,
8076809529419,Pâtes spaghetti au blé complet integral 500g,"166, 43122 Parma - Italy, Barilla, Barilla - Barilla G. e R. Fratelli - Società per Azioni - Via Mantova, Barilla Teigwaren","Austria, Belgium, Brazil, France, Germany, Spain, Switzerland, United Kingdom, fr:belgien, fr:deutschland, fr:frankreich, fr:schweiz, en:bulgaria",br,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pâtes alimentaires, Pâtes sèches, Spaghetti, de:Vollkorn Hartweizen, en:Aliments d'origine végétale, en:Aliments et boissons à base de végétaux, en:Céréales et dérivés, en:Céréales et pommes de terre, en:Pâtes alimentaires, en:Pâtes alimentaires de céréales, en:Pâtes de blé dur, en:Pâtes de blé dur complet, en:Pâtes sèches, en:Spaghettis de blé dur, en:Spaghettis de blé dur complet",1339933527,1745938754,a,1.0,2.5,3.5,0.01,13.0,64.0,Semoule complète de BLÉ dur. Peut contenir des traces de SOJA et de MOUTARDE.,[],0.0,[],A,5.0,South America,2012,
3155250349793,La crème des chefs ferme et onctueuse gastronomique,President,"Brazil, France, Hong Kong, Switzerland, en:united-kingdom",br,"Produits laitiers,Crèmes,Crèmes UHT,Crèmes sous pression,Crèmes sous pression UHT,Crèmes fouettées",1381586384,1744219539,e,4.0,28.0,11.0,0.07,2.2,11.0,"Crème (lait)(91%), Sucre (8,5%), émulsifiant E471 (origine végétale), stabilisant E407, arôme vanille, gaz propulseurs E942, E941","['en:e407', 'en:e471', 'en:e941', 'en:e942']",4.0,"['en:e407', 'en:e471', 'en:e941', 'en:e942']",E,1.0,South America,2013,8.0
80177609,Chocolate,Kinder,"Argélia,Austrália,Brasil,França,Alemanha,Hong Kong,Hungria,Itália,Lituânia,Marrocos,Portugal,Roménia,Espanha,Suíça",br,"Lanches comida,Lanches doces,Cacau e derivados,Confeitaria,Bombons de chocolate,Barras,Barras de chocolate,en:Chocolate confectionery with dairy filling",1429339544,1746524409,e,4.0,35.0,53.5,0.3075,8.7,53.5,"_Milk_ Chocolate 40% (Sugar, Whole _Milk_ Powder, Cocoa Butter, Cocoa Mass, Emulsifier: Lecithins (_Soy_), Flavouring: Vanillin), Sugar, Skim _Milk_ Powder, Vegatable Oil (_Palm_*), Anhydrous Milkfat (_Milk_), Emulsifier (Lecithins) (_Soy_), Flavouring (Vanillin).",['en:e322'],1.0,['en:e322'],E,1.0,South America,2015,12.0
3014680009175,Bonbon à la Sève de Pin,"La Vosgienne, Mondelez","Belgium,Brazil,Canada,France,Switzerland",br,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Bonbons",1366896556,1737204366,e,4.0,0.0,74.0,0.0,0.1,97.5,"Sucre, sirop de glucose, miel, menthol, huiles essentielles (eucalyptus, pin), mélasses, extrait de réglisse,",[],0.0,[],E,1.0,South America,2013,9.0
3046920010603,Excellence Framboise intense,Lindt,"Australia, Austria, Brazil, France, New Zealand, en:united-kingdom",br,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Extra fine dark chocolates",1425770122,1740222335,e,4.0,32.0,47.0,0.0875,6.1,52.0,"Sucre, pâte de cacao, beurre de cacao, beurre laitier concentré, framboise lyophilisée 2%, émulsifiant (lécithine de soja), arôme naturel, arôme.

Cacao : 47% minimum.","['en:e322', 'en:e322i']",1.0,"['en:e322', 'en:e322i']",E,1.0,South America,2015,8.0
11117780,"Dark chocolate covered pretzels with peppermint pieces, peppermint",Nestlé,"Brazil, France, United States, en:united-kingdom",br,"snacks, da:crackers",1429214127,1742511150,e,4.0,20.0,36.67,0.7075,6.67,70.0,"Dark chocolate coating (sugar, chocolate liquor processed with alkali, cocoa butter, butterfat [milk], soy lecithin, and vanilla), pretzels (unbleached enriched wheat flour [flour, niacin, reduced iron, thiamine mononitrate-b1, riboflavin-b2, folic acid], malt, salt, soybean and/or canola oil, and yeast), peppermint flakes (sugar, corn syrup, vegetable juice concentrate, caramel color, natural peppermint oil).","['en:e150c', 'en:e322', 'en:e322i']",2.0,"['en:e150c', 'en:e322', 'en:e322i']",E,1.0,South America,2015,21.0
4009900482967,Skittles Fruits Pouch,Skittles,"Brazil,France,Spain,United Kingdom",br,"Snacks,Sweet snacks,Confectioneries,Candies",1529597807,1746090232,e,4.0,4.2,74.0,0.02,0.0,89.0,"sugar, glucose syrup, palm fat, acids citric acid maltodextrin, flavourings, modified starch, colours e162, e163, e171, e160a, e100, e132, e133, e160e, acidity regulaton: sodium citrate, glazing agent: carnauba wax,","['en:e100', 'en:e132', 'en:e133', 'en:e14xx', 'en:e160a', 'en:e160e', 'en:e162', 'en:e163', 'en:e171', 'en:e331', 'en:e903']",11.0,"['en:e100', 'en:e132', 'en:e133', 'en:e14xx', 'en:e160a', 'en:e160e', 'en:e162', 'en:e163', 'en:e171', 'en:e331', 'en:e903']",E,1.0,South America,2018,17.0
5601045300022,Guaraná,Antarctica,"Brésil, France, Suisse",br,"Bevande, Bevande effervescente, Bibite gassate, Bevande zuccherate",1341211979,1742141867,e,4.0,0.0,10.0,0.02,0.0,10.0,"Eau gazéifiée, sucre, acidifiant: acide citrique, extraits de guarana, conservateurs (E211, E202), colorant : caramel (E150d), arômes naturels,antioxydant: acide ascorbique.","['en:e150d', 'en:e202', 'en:e211', 'en:e300', 'en:e330']",5.0,"['en:e150d', 'en:e202', 'en:e211', 'en:e300', 'en:e330']",E,1.0,South America,2012,9.0
0778777121111,Yopro boost 15g,,"Brazil, en:united-kingdom",br,,1712419062,1738676271,unknown,,,,,,,,,,[],U,,South America,2024,
8480000603067,,Hacendado,"Brazil,Spain",br,Pollo y sus productos,1736865552,1746120534,b,4.0,6.2,0.64,1.18,15.0,23.0,"Peito de frango (60%), farinha de trigo (glutenamido de milho, óleos vegetais em proporção variável (ver tipo especifico junto a indicação do lote), cebola em pó, sal, aromas (contém leite e soja) especiarias, alho, amido modificado, levedantes (E-450, E-500), caril açúcar, maltodextrina, fibra de arroz Pode conter vestigios de: crustáceos, ovo, peixe, mostarda, moluscos.","['en:e14xx', 'en:e450', 'en:e500']",3.0,"['en:e14xx', 'en:e450', 'en:e500']",B,4.0,South America,2025,17.0
7892840819507,ACHOC PO TODDY,Toddy,"United States, en:brazil",br,"pt:Achocolatados, en:cocoa-and-chocolate-powders",1665583545,1746138031,unknown,,1.5,85.0,0.312,2.0,90.0,,,,[],U,,South America,2022,
7898024394181,Nutella 350g,Ferrero,"Argentina,Brazil,United States",br,"Desayunos, Untables, Untables dulces, fr:Pâtes à tartiner, Cremas a base de avellanas, Cremas de chocolate, Cremas de cacao y avellanas",1534820344,1738103540,e,4.0,31.0,56.0,0.105,1.3,58.0,"AZÚCAR, GRASA VEGETAL, AVELLANAS, LECHE DESCREMADA EN POLVO, CACAO EN POLVO DESGRASADO, EMULSIFICANTE (LECITINAS), SABORIZANTE. CONTIENE AVELLANA, LECHE Y DERIVADOS DE SOJA.",['en:e322'],1.0,['en:e322'],E,1.0,South America,2018,8.0
77940131,Turrón & Maní,Arcor,"Argentina,Bolivia,Brasil,Chile,Ecuador,México,Paraguay,Perú,España,Uruguay,Venezuela",br,"Obleas rellenas,Turrónes blandos de cacahuete",1539287611,1736518115,d,4.0,7.9,40.0,0.1275,8.8,73.0,"JARABE DE GLUCOSA, HARINA DE TRIGO ENRIQUECIDA (HIERRO 0.0030%, ÁCIDO FÓLICO 0.00022%, TIAMINA 0.00063%, RIBOFLAVINA 0.00013%, NIACINA 0.0013%), AZÚCAR, MANÍ TOSTADO (10%), ACEITE DE GIRASOL, PROTEÍNA VEGETAL HIDROLIZADA, SAL, EMULSIONANTE (LECITINA DE SOJA), ESPESANTE (GELATINA), LEUDANTE (BICARBONATO DE SODIO), AROMA ARTIFICIAL.","['en:e322', 'en:e322i', 'en:e428', 'en:e500', 'en:e500ii']",3.0,"['en:e322', 'en:e322i', 'en:e428', 'en:e500', 'en:e500ii']",D,2.0,South America,2018,15.0
7891000379691,Achocolatado em pó,Nescau,Brazil,br,"Beverages and beverages preparations,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Instant chocolate powders",1710181981,1746135810,unknown,4.0,2.0,75.0,0.00015,3.0,85.0,"Açúcar, cacau em pó, maltodextrina, minerais [cálcio (carbonato de cálcio) e ferro (fumarato ferroso)] soro de leite em pó, vitaminas [vitamina C (ácido L-ascórbico), vitamina B3 (nicotinamida), vitamina 86 (coidrato de piridoxina), vitamina B2 (riboflavina) tamina A (acetato de retinila), vitamina D colecalciferol) e vitamina B12 (cianocobalamina)], emulsificante lecitina de soja e aromatizante.",['en:e101'],1.0,['en:e101'],U,,South America,2024,10.0
7893000394209,Qualy cremosa com sal,"Brf, Qualy","Bolivia,Brasil,Francia",br,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Aceites y grasas,Untables,Untables vegetales,Untables salados,Grasas para untar,Grasas vegetales,Margarinas,Refrigerados,Margarinas con sal",1373408188,1741613970,unknown,4.0,80.0,,1.5,,,"ÓLEO DE SOJA, ÁGUA, GORDURA VEGETAL, SAL, SORO DE LEITE EM PÓ, LEITE EM PÓ DESNATADO, VITAMINAS (B6, B1, B12), VITAMINA A, SELENITO DE SÓDIO (SELÊNIO), ESTABILIZANTES (MONO E DIGLICERÍDEOS DE ÁCIDOS GRAXOS, LECITINA DE SOJA), CONSERVADORES (SORBATO DE POTÁSSIO, BENZOATO DE SÓDIO), ANTIOXIDANTES (TBHQ, EDTA CÁLCIO DISSÓDICO, BHT), ACIDULANTE (ÁCIDO CÍTRICO), AROMATIZANTE (AROMA IDÊNTICO AO NATURAL), CORANTES (URUCUM, BETA CAROTENO, CÚRCUMA).","['en:e160a', 'en:e160ai', 'en:e202', 'en:e211', 'en:e319', 'en:e321', 'en:e330', 'en:e471']",7.0,"['en:e160a', 'en:e160ai', 'en:e202', 'en:e211', 'en:e319', 'en:e321', 'en:e330', 'en:e471']",U,,South America,2013,23.0
7894000050034,maionese Hellmann's,Hellmann's,Brazil,br,"Condimentos,Molhos,Maioneses",1373723014,1744995062,d,4.0,30.0,2.5,1.49,0.6,6.7,"ÁGUA, ÓLEO VEGETAL, AMIDO MODIFICADO, OVO, VINAGRE, AÇÚCAR, SAL, SUCO DE LIMÃO, AROMATIZANTES, ÁCIDO SÓRBICO, GOMA XANTANA, ÁCIDO FOSFÓRICO, SEQUESTRANTE (EDTA, CÁLCIO DISSÓDICO), CORANTE NATURAL (PÁPRICA).","['en:e14xx', 'en:e200', 'en:e338', 'en:e415']",4.0,"['en:e14xx', 'en:e200', 'en:e338', 'en:e415']",D,2.0,South America,2013,15.0
7897042012312,Tratamiento Mais Cachos,"Skala Expert, Skala","Colombia,Ecuador,Marruecos,Brasil",br,,1655470601,1744027256,unknown,4.0,,,,,,"Aqua, Cetearyl Alcohol, Cetrimonium Chloride, Stearamidopropyl Dimethylamine, Shea Butter Cetyl Esters, Parfum, Glycerin, Ricinus Communis (Castor) Seed Oil, Methylchloroisothiazolinone (and) Methylisothiazolinone, Argania Spinosa Kernel Oil, Citric Acid, Tocopheryl Acetate, Panthenol, Coumarin, Linalool.","['en:e330', 'en:e422']",2.0,"['en:e330', 'en:e422']",U,,South America,2022,15.0
7622210999634,MILKA Chocolate Milka Branco,MILKA,"Alemanha,Roménia,Brasil",br,"Lanches comida, Lanches doces, Cacau e derivados, Confeitaria, Chocolates, Chocolates brancos",1580246346,1743155082,e,,28.0,65.0,0.4,4.3,65.0,"Açúcar, manteiga de cacau, leite em pó integral, soro de leite em pó, gordura vegetal (palma), emulsificante (lecitina de soja), aromatizante, pode conter nozes.",[],0.0,[],E,1.0,South America,2020,8.0
0075720431151,Natural Spring Water,Poland Spring,"Brazil, France, en:united-states",br,"Beverages, Waters, Spring waters, Mineral waters",1498575757,1738679379,a,1.0,0.0,0.0,0.0,0.0,0.0,Spring water,[],0.0,[],A,5.0,South America,2017,
4056489733577,,,"Brasil,España",br,,1735808380,1741795886,unknown,,,,,,,,,,[],U,,South America,2025,
7891095300488,Farofa Tradicional,Yoki,"Brasilien, Frankreich, Germany",br,"fr:Alimentaire, pt:Farinha de mandioca temperada, pt:Farofa de mandioca",1521919973,1692959059,c,4.0,9.1,0.0,1.4,1.1,80.0,"Harina de yuca/mandioca, aceites vegetales, ajo, sal, colorante (harina de maíz enriquecido com hierro y ácido fólico, aceite vegetal de soja y colorante natural achiote), cebolla, pimiento rojo, pimienta negra, cebolla verde, aromatizante e glutamato monosódico (potenciador de sabor). Contiene derivados de soya. Puede contener glúten (trigo).",[],0.0,[],C,3.0,South America,2018,11.0
7892840819170,Toddy,Toddy,br,br,"Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Achocolatados",1652108532,1740658743,e,4.0,1.0,85.0,0.355,1.5,90.0,"AÇÚCAR, CACAU, CARBONATO DE CÁLCIO, MALTODEXTRINA, EXTRATO DE MALTE DE CEVADA, SAL, VITAMINAS [MALTODEXTRINA, NITRATO DE TIAMINA (VITAMINA B1) E CLORIDRATO DE PIRIDOXINA (VITAMINA B6)], AROMATIZANTES E EMULSIFICANTE LECITINA.",[],0.0,[],E,1.0,South America,2022,9.0
7891000071823,Nescafe Classic Coffee,Nescafe,"France, Brazil",br,en:coffees,1535014653,1734579169,b,,0.0,0.0,0.0,0.0,0.0,,,,[],B,4.0,South America,2018,
7891095911486,Farofa De Mandioca Tradicional,YOKI,"Brazil,Germany",br,"Lanches comida, Petiscos salgados, Aperitivos, Farofa de Mandioca",1694480541,1740329340,d,4.0,8.7,0.0,1.315,1.6,73.0,"Farinha de mandioca, óleo vegetal, pasta de alho, sal, colorifico (fubá enriquecido com ferro e ácido fólico e corante natural urucum), cebola, pimenta calabresa, pimenta preta, cebolinha, aromatizantes e realçador de sabor (glutamato monossódico).",['en:e621'],1.0,['en:e621'],D,2.0,South America,2023,10.0
7896066301778,Pão de Fôrma Integral - Wickbold - 550g,Wickbold,Brazil,br,"Alimentos e bebidas à base de plantas, Alimentos à base de plantas, Cereais e Batatas, Pães",1561993195,1743678679,a,4.0,3.2,4.0,0.85,11.2,40.0,"Farinha de trigo integral, farinha de trigo enriquecida com ferro e acido folico, gluten, fibra de trigo, açúcar, óleo de soja, sal sal hipossódico e conservadores propionato de calcio e sorbato de potássio ALERGICOS: CONTÉM DERIVADOS DE SOJA É DERIVADOS DE TRIGO. PODE CONTER AMENDOA, AMENDOIM, AVEIA, AVELAS CASTANHA-DE-CAJU, CASTANHA-DO-PARA CENTEIO, CEVADA, ÉSPELTA, FARRO, FREEKEH LEITE MACADAMIAS, NOZES, OVOS, PECĀS, PISTACHES E TRITICALE. CONTÉM GLUTEN.",[],0.0,[],A,5.0,South America,2019,19.0
0011210009530,TABASCO Molho de Pimenta Jalapeño,TABASCO,"Brazil, en:morocco",br,"Condiments,Sauces,Hot sauces,Groceries",1722538775,1745116267,a,4.0,0.0,0.0,0.0,0.0,0.0,"Vinagre destilado, Pimenta Jalapeño, Água, Sal, Amido de milho, Goma xantana, Ácido ascórbico, Sem gorduras trans, Sem colesterol, Sem açúcar, Sem sabores artificiais, Sem corantes, Sem conservantes.",['en:e415'],1.0,['en:e415'],A,5.0,South America,2024,13.0
7894900027013,Refrigerante Coca Cola Original Garrafa 2l,COCA-COLA,Brazil,br,"Bebidas, Bebidas carbonatadas, Sodas, Colas, Bebidas adoçadas",1672717082,1742949887,d,4.0,0.0,7.5,0.0125,0.0,7.5,"ÁGUA GASEIFICADA, AÇÚCAR, EXTRATO DE NOZ DE COLA, CAFEÍNA, CORANTE CARAMELO IN ACIDULANTE ÁCIDO FOSFÓRICO, AROMA NATURAL E EDULCORANTE SUCRALOSE (4,4 mg).",[],0.0,[],D,2.0,South America,2023,7.0
7898080640611,Leite UHT Integral,Italac,Brésil,br,"Laticínios, Leites, Leites homogeneizados, Leites UHT, Leites integrais, es:Leche entera esterilizada",1548987878,1745330890,b,4.0,3.0,4.8,0.138,3.1,4.8,"Leite integral e estabilizantes citrato de sódio, trifosfato de sódio, monofosfato monossódico e difosfato dissódico.","['en:e339', 'en:e339i', 'en:e450', 'en:e450i', 'en:e452', 'en:e452vi']",3.0,"['en:e339', 'en:e339i', 'en:e450', 'en:e450i', 'en:e452', 'en:e452vi']",B,4.0,South America,2019,3.0
8410770022058,Sopa Juliana,Trevijano,"Brasil,Dinamarca,França,Alemanha,Espanha",br,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Productos deshidratados, Comidas preparadas, Productos deshidratados para ser rehidratados, Sopas, Comidas preparadas deshidratadas, Sopas de verduras y hortalizas, Sopas deshidratadas, Sopas de verduras y hortalizas deshidratadas",1352048297,1741655043,unknown,3.0,1.5,15.0,0.72,5.0,64.0,"Zanahoria, patata, chirivía, puerro, cebolla, col, _apio_, perejil",[],0.0,[],U,,South America,2012,8.0
7898994081623,Tapioca Hidratada da Terrinha 500g,Da Terrinha,Brasil,br,"Alimentos e bebidas à base de plantas, Alimentos à base de plantas, Cereais e Batatas, Alimentos à base de frutas e legumes, Cereais e seus produtos, Farinha, Alimentos à base de vegetais, Farinhas de cereais, Tapioca",1521884233,1739569900,c,,0.0,0.0,0.0,0.0,60.0,,,,[],C,3.0,South America,2018,
7898215151784,Creme de Leite Piracanjuba,Piracanjuba,Brasil,br,"Laticínios,Natas,Leites,Leites homogeneizados,Leites UHT,Cremes UHT,Leites integrais",1577062936,1746137665,c,,17.3,0.0,0.0,19.3,4.0,"Creme de leite padronizado a 17% de gordura, leite em pó desnatado, espessantes carragena, carboximetilcelulose sódica e alginato de sódio e estabilizantes citrato de sódio e celulose microcristalina.",[],0.0,[],C,3.0,South America,2019,4.0
07117815,,Renata,Brazil,br,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,Wafers,Stuffed wafers,Chocolate stuffed wafers",1683127367,1724535263,unknown,,,,,,,,,,[],U,,South America,2023,
40122915,Feurig scharfe Jalapeño in Scheiben,Kühne,"Brazil,France,Germany,Switzerland",br,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Gemüsebasierte Lebensmittel, Gemüse, Paprika, bg:Халапеньо, en:Groceries",1533982992,1733866263,c,3.0,0.2,0.7,1.4,1.1,1.5,"Jalapeno, Branntweinessig, Salz",[],0.0,[],C,3.0,South America,2018,3.0
8005121000535,Gomiti 53,Divella,"Albania,Argentina,Australia,Bolivia,Bosnia y Herzegovina,Brasil,Chile,Colombia,Costa Rica,Francia,Alemania,México,Montenegro,Nueva Zelanda,Noruega,Serbia,Singapur,España",br,"Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Cereali e i loro prodotti, Pasta, Paste alimentari di cereali, Pasta secca, Pasta di grano duro, en:Italian pasta",1510941958,1745571249,a,1.0,1.7,3.9,0.004,13.0,72.0,"Semola di grano duro, acqua 12.5%.",[],0.0,[],A,5.0,South America,2017,2.0
8001860260315,RISO SCOTTI - Arroz Basmati Natural Scotti,Riso Scotti,"França,Alemanha,Brasil",br,"Alimentos e bebidas à base de plantas, Alimentos à base de plantas, Cereais e Batatas, Sementes, Cereais e seus produtos, Grãos de cereais, Arrozes, Arrozes aromáticos, en:Indica rices, Arrozes agulha, en:White rices, Arrozes basmati, fr:Glucide",1595955440,1726700403,b,1.0,0.9,0.2,0.01,8.0,78.0,"Cereais, Sem glúten, Sem conservantes, Sem aditivos, Alimentos secos",[],0.0,[],B,4.0,South America,2020,5.0
7896004401386,Postre cremoso de coco,Sococo,Brazil,br,"Lanches comida, Lanches doces",1570288422,1678904229,unknown,3.0,10.0,52.0,,1.0,60.0,"Polpa de coco, açúcar, glucose sal, Conservadores INS 202 e INS 223, Não contém glúten",['en:e223'],1.0,['en:e223'],U,,South America,2019,5.0
7891000325858,LEITE PO NINHO INTEGRAL NESTLE,"Nestlé, Ninho",Brasil,br,"Dairies, pt:Leite em pó, en:milks",1643378132,1735853476,e,1.0,26.8,38.4,0.0,25.6,37.6,"Leite integral, minerais [cálcio (carbonato de cálcio), ferro (pirofosfato férrico) e zinco (sulfato de zinco)] e vitaminas [vitamina C (L-ascorbato de sódio), vitamina E (acetato de DL-alfa tocoferila), vitamina A (acetato de retinila) e vitamina D (colecalciferol)].",[],0.0,[],E,1.0,South America,2022,5.0
8001860251900,Crackers di riso integrali,Riso Scotti,"Brazil, en:italy",br,"aliments-et-boissons-a-base-de-vegetaux, aliments-d'origine-vegetale, snacks, snacks-sales, amuse-gueules, biscuits-aperitifs",1567378890,1742532212,d,,1.8,0.6,1.6,9.9,72.0,,,,[],D,2.0,South America,2019,
7894900701517,coca cola sem açúcar,CocaCola,en:Brazil,br,"Beverages, en:sodas",1601950368,1739221512,unknown,4.0,,0.0,71.12,,0.0,"INGR: AGUA GASEIFICADA, EXTRATO DE NOZ DE COLA, CAFEINA, AROMA NATURAL, CORANTE CARAMELO IV, ACIDULANTE ÁCIDO FOSFORICO, EDULCORANTES CICLAMATO DE SODIO (27 mg) ACESULFAME DE POTASSIO (15 mg) EASPARTAME (12 mg) POR 100 ml, CONSERVADOR BENZOATO DE SODIO E ESTABILIZANTE CITRATO DE SÓDIO. CONSERVAR AO ABRIGO DO SOL E CALOR, EM LOCAL LIMPO E SECO, AREJADO E SEM ODOR. NÃO CONGELAR. NAO CONTEM GLUTEN CONTÉM FENILALANINA BAIXO TEOR DE SODIO SEM AÇUCARES",[],0.0,[],U,,South America,2020,10.0
7891000352175,Nescau,"Nestlé,Nescau",Brasil,br,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Dairies, Fermented foods, Plant-based foods, Fermented milk products, Snacks, Cereals and potatoes, Sweet snacks, Cereals and their products, Cocoa and its products, Beverage preparations, Cocoa and chocolate powders, Instant beverages, Instant chocolate powders, pt:Achocolatado-em-po, pt:Bebidas achocolatadas, en:sweetened-beverages",1636730785,1735497913,unknown,4.0,0.0,75.0,0.125,3.0,85.0,"Açúcar, cacau em pó, maltodextrina, minerais [cálcio (carbonato de cálcio) e ferro (fumarato ferroso)], soro de leite em pó, vitaminas [vitamina C (ácido L-ascórbico), niacina (nicotinamida), vitamina B2 (riboflavina), vitamina A (acetato de retinila), vitamina B6 (cloridrato de piridoxina), vitamina D (colecalciferol) e vitamina B12 (cianocobalamina)], emulsificante lecitina de soja e aromatizante",[],0.0,[],U,,South America,2021,12.0
7898215151708,Leite Integral Piracanjuba,Piracanjuba,Brasil,br,"Laticínios, Leites, Leites homogeneizados, Leites UHT, Leites integrais",1403158402,1745331636,b,4.0,3.0,4.6,0.1525,3.1,4.6,"Leite integral e estabilizantes citrato de sódio, trifosfato de sódio, monofosfato monossódico e difosfato dissódico. ALÉRGICOS: CONTÉM LEITE. CONTÉM LACTOSE. NÃO CONTÉM GLÚTEN.","['en:e339', 'en:e339i', 'en:e450', 'en:e450i', 'en:e452', 'en:e452vi']",3.0,"['en:e339', 'en:e339i', 'en:e450', 'en:e450i', 'en:e452', 'en:e452vi']",B,4.0,South America,2014,3.0
7897047003834,Pacoquita,Moreninha,br,br,,1712857876,1744664330,unknown,,24.0,50.0,,13.0,58.0,,,,[],U,,South America,2024,
7898215157403,Leite Ninho Integral,"Ninho, Nestlé",en:Brazil,br,en:milks,1675536672,1746067227,b,4.0,3.2,4.4,0.0788,3.1,4.4,"Leite integral, minerais [cálcio (fosfato tricálcico), ferro (pirofosfato férrico) e zinco (sulfato de zinco)], vitaminas [vitamina C (ácido ascórbico), vitamina E (acetato de DL-alfa-tocoferila), vitamina A (acetato de retinila) e vitamina D (colecalciferol)] e estabilizantes citrato de sódio, trifosfato de sódio, monofosfato de sódio e difosfato de sódio.","['en:e452', 'en:e452vi']",1.0,"['en:e452', 'en:e452vi']",B,4.0,South America,2023,8.0
7891098000156,Chá leão capim cidreira,,Brasil,br,en:teas,1674993970,1736193975,unknown,,,,,,,,,,[],U,,South America,2023,
7891141019838,Suco de Uva,Aurora,"France,Brazil",br,Sucos e néctares,1532191747,1738600930,unknown,3.0,0.0,15.0,,0.0,16.0,"Suco de uva tinto integral, INS 202, INS 220","['en:e202', 'en:e220']",2.0,"['en:e202', 'en:e220']",U,,South America,2018,3.0
7899970401657,Special Dark 73% cacau,Hershey’s,br,br,en:dark-chocolates,1668618749,1730151228,unknown,,40.0,29.2,,7.6,37.2,,,,[],U,,South America,2022,
7891000248829,Dark,"Nestlé,Kit Kat",Brasil,br,"Lanches comida,Lanches doces,Cacau e derivados,Confeitaria,Barras,Biscoitos e Bolos,Bombons de chocolate,Biscoitos,Chocolates,Chocolates de leite,Bolachas,Barras de chocolate,en:Stuffed wafers,en:Chocolate biscuity bars,en:Flavoured chocolates,en:Flavoured milk chocolates",1534167271,1731629056,e,3.0,27.0,48.0,0.015,6.0,58.0,"Açúcar, massa de cacu, gordura vegetal, farinha de trigo enriquecida (ferro 0,0030%, ácido fólico 0,00022%, tiamina 0,00063%, riboflavina 0,00013%, niacina 0,0013%, zinco), leite em pó, manteiga de cacau, cacau em pó, gordura anidra de leite, sal, emulsificantes (lecitina de soja, poliglicerol polirricinoleato), aromatizantes, fermento químico (bicarbonato de sódio), melhorador de farinha (sulfato de cálcio).",[],0.0,[],E,1.0,South America,2018,24.0
7891025120223,Danone Natural Desnatado,Danone,br,br,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",1670192647,1740518551,unknown,,0.0,,0.164,5.56,7.5,,,,[],U,,South America,2022,
0041508235785,Aranciata,Sanpellegrino,"Brazil, en:united-states",br,Flavored sparkling waters,1647135817,1738680672,unknown,,,,,,,,,,[],U,,South America,2022,
7896036090244,óleo De Soja Tipo 1 Liza Garrafa 900ml,CARGILL BRASIL,Brazil,br,,1646762943,1745618227,unknown,,93.3,,,0.0,0.0,,,,[],U,,South America,2022,
7897877000256,Vigor Grego Ultracremoso,Vigor,Brasil,br,"Laticínios, Alimentos Fermentados, Sobremesas, Produtos lácteos fermentados, Sobremesas de laticínios, en:Fermented dairy desserts, Iogurtes, Iogurtes gregos",1578911049,1713202732,c,,10.0,4.0,0.15,5.6,4.0,,,,[],C,3.0,South America,2020,
7896102503708,Tomato Ketchup,Heinz,"Bolivia,Brasil",br,"Condimentos,en:Specific products,en:Products for specific diets,Productos sin gluten,Salsas,Salsas de tomate,Kétchups,en:Tomato Ketchup",1537293762,1729390634,c,4.0,0.0,18.3,1.46,1.67,20.0,"Tomate, açúcar, vinagre, sal, cebola, aroma natural.",[],0.0,[],C,3.0,South America,2018,6.0
7891030300306,"Mistura de leite, soro de leite, creme de leite e gordura vegetal",Mococa,Brazil,br,"Creme-de-leite,Laticínios,Produtos lácteos fermentados,Bebidas lácteas,Sobremesas lácteas,Alimentos fermentados.",1631717072,1745935413,unknown,,15.3,,0.217,2.0,4.0,"Ingredientes: Leite integral, soro de leite, gordura vegetal, creme de leite cru, soro de leite em pó, espessantes celulose microcristalina, goma xantana, carboximetilcelulose sódica, carragena, estabilizante fosfato dissódico.",[],0.0,[],U,,South America,2021,10.0
